text,rating
" Killing Of Saudi Student Near Wisconsin University Not A Hate Crime, Police Say.  A suspect has been identified in the death of a Saudi exchange student near the University of   but the killing does not appear to be a hate crime, police officials said Friday. The University of   student died on Oct. 31 after being assaulted outside a pizza parlor near the campus.   Chancellor Bob Meyer identified the student as Hussain Saeed Alnahdi, 24, a junior majoring in business administration who came to the US in 2015 from Buraydah, Saudi Arabia. Menomonie Police, who are leading the investigation, said the assault occurred shortly after 2 a. m. on Sunday, Oct. 30, near Toppers Pizza on Main Street in Menomonie. On Friday, the Menomonie Police Department said in a statement authorities have identified a suspect their investigation, but were withholding their name while the Dunn County District Attorney’s office weighs whether to file charges. The suspect, police said, is not a University of   student nor a resident of Dunn County. After the assault, Alnahdi was taken to Mayo Clinic Health System in Eau Claire to be treated for his injuries. Police told BuzzFeed News that the first officer saw blood coming from Alnahdi’s nose and that he was unconscious. Meyer later posted on Facebook that while in the hospital Alnahdi’s condition worsened and he died Monday. An autopsy was conducted to determine more detail about his injuries and the cause of death. Police said the investigation is still ongoing and urged any witnesses to step forward. Witnesses of the attack described the suspect as a    white male. “I want to make a personal appeal to anyone on campus or in the community who might have information that would help authorities locate the individual involved in the attack to come forward,” Meyer wrote on Facebook. Menomonie Police Commander of Operation Todd Swartz told BuzzFeed News that police were speaking with the local businesses to see if anyone captured surveillance video of the assault. “If any possible leads are identified in the video that would be released to the public,” Swartz said.  ",-1.0
" This Fraternity And Its Brothers Are Facing More Than 850 Charges In A Teenager’s Hazing Death. ’ “Tim was an incredibly young man and an excellent student with very bright promising future ahead of him,” his father, Jim Piazza, said at a press conference Friday.’ ’ In a statement Friday, Beta Theta Pi  —   which was banned from returning to Penn State  —   said the nature of the charges against its members “are incredibly disheartening. ”’ ’ Here’s a summary of the events at the pledging ceremony that led to Piazza’s death, all according to the grand jury findings:’ ’ The grand jury concluded that despite noting the severity of Piazza’s condition through the night, the fraternity brothers and pledges did not call the authorities until 12 hours later.’ ’ Even after discovering Piazza’s unconscious body the next morning, none of the brothers called 911 immediately, the grand jury findings said.’ ’ Investigators recovered “a wealth of information” that showed “an active attempt to conceal   destroy evidence” after Piazza was transported to the hospital.’ ’ In a text messages to an unidentified person, the chapter’s president, Brendan Young, blamed himself for Piazza’s death, saying, “he looked fucking dead. ”’ ’ Here’s the evidence prosecutors released:’] The Centre County District Attorney announced more than 850 charges  —   including involuntary manslaughter  —   against the fraternity and its members for Piazza’s death during a pledging ceremony in February.  Piazza died from his injuries two days after after he was forced to consume “a   amount of alcohol” and fell down a flight of stairs during a hazing ritual for Beta Theta Pi pledges, according to grand jury findings released on Friday.  None of the brothers called for medical help for 12 hours after Piazza first fell  —   and attempted to cover up their role in his death by deleting their online exchanges, prosecutors said.  The Centre County DA released a document revealing chilling details and the sequence of events at the ceremony on Feb. 2 that led to Piazza’s death. Charges against the fraternity and its brothers include also include hazing and furnishing alcohol to minors. Piazza suffered from respiratory failure due to severe head trauma and compromised brain function, a medical expert testified. He had multiple traumatic brain injuries and a fracture at the base of his skull.  The operating surgeon who opened Piazza’s abdominal cavity discovered four liters  —   80% of a human body’s total blood supply  —   of dark, old blood in his abdomen, according to the grand jury findings. Jim Piazza, father of Tim Piazza speaks about charges. Jim Piazza said that the death of his son was the result of “a disobedience of law, a disregard of moral values which was then exacerbated by a egregious acts of  . ”  Penn State president Eric Barron described the details revealed in the grand jury findings as “  and incomprehensible,” in a statement on Friday.  “The alleged details in the grand jury presentment, which suggest the inhumane treatment of a student forced through hazing to consume dangerous amounts of alcohol and endure hours of suffering, are sickening and difficult to understand,” Barron said. Since Piazza’s death, the university had announced a number of “aggressive measures” to reform Greek life on campus, he said. The purpose of the gauntlet is to get pledges drunk in a very short time. Surveillance video from the fraternity house showed “a visibly intoxicated” Piazza severely staggering drunkenly toward the basement steps. A brother at the ceremony testified that he saw Piazza “lying on his stomach, face down at the bottom of the steps. ” In a group message to the brothers, one of them wrote: “Also Tim Piazza might actually be a problem. He fell 15 feet down a flight of stairs,   going to need help. ”  According to the findings, some of the brothers carried Piazza to a couch. The teen’s body was limp, he appeared to be unconscious, and had a bruise on his abdomen, according to surveillance video. As Piazza lay on the couch, the findings revealed that brothers allegedly dumped liquid on his face, slapped his face multiple times, struck him on his bruised abdomen, and attached a backpack to him to presumably prevent him from rolling over. Davis testified that he repeatedly told the brothers that they should call 911 and take Piazza to the hospital. He screamed at them for help but was ignored, and once was allegedly shoved against a wall. One of the brothers told him he was “crazy,” Davis testified. Davis also warned them that Piazza should not go to sleep because he could lapse into a coma, but one of the brothers told him that was a “myth. ”  At one point during the night, a brother allegedly tackled another brother who physically landed on top of an unconscious Piazza.  The documents revealed that as Piazza regained consciousness he fell several more times during the course of the night, striking his head twice on the hardwood floor, falling into an iron railing and landing on a stone floor, and falling head first into a door.  A brother told detectives that when he sent a GroupMe message warning that Piazza should be taken to a hospital, the only response from another brother was that he was being “overdramatic. ”  As Piazza lay on the floor during the night, some of the brothers allegedly stepped over his body and left him there, while one began Snapchatting him, according to the findings. No one immediately called 911 even though numerous brothers had cell phones, according to surveillance video of the scene. Footage showed that while Piazza lay unconscious on the floor, the brothers “shook him, attempted to prop his limp body up on the couch covered him with a blanket wiped his face and attempted to dress him. ”  One of the brother’s cell phone revealed internet searches for “falling asleep after head injury,” “true or false, a person with a serious head injury or concussion should be kept awake,” “cold extremities in drunk person,” and “binge drinking, alcohol, bruising or discoloration, cold feet and cold hands. ”  Around 42 minutes after discovering his body, one of the brothers called 911.  As they waited for police to arrive, a brother testified that someone suggested dressing Piazza “because they claimed Timothy might look better if he was dressed before medical treatment was rendered. ” However they were unsuccessful because of the stiffness of his arms. This included alleged directives to delete the GroupMe messages, get rid of evidence of alcohol in the basement to ensure the pledges “keep quiet” about the incidents of the night.  In an exchange between the chapter’s president, Brendan Young, and another brother, Young expressed his concerns about being sued for Piazza’s death saying, “They could get us for giving him alcohol that contributed to hisdeath. Also the guys taking care of him didn’t call an ambulance right away, so they could get in trouble for negligence. I just don’t know what I’m liable for as president. ”  A fraternity member told police that they were concerned about calling 911 after Piazza’s fall because they were “fearful the police would discover indications of of hazing as well as minors under the influence of alcohol in their house. ” “He is in shock and was on the verge of death,” the messages said.  In another exchange, Young said, “He fell down a flight of stairs because he was too drunk,” to which a person responded, “You can’t blame yourself. ”  Young replied: “How can I not? I don’t think you fully comprehend the situation. He looked fucking dead  …    ”  ",-1.0
"Why the number of swing states is dwindling | TheHill. After wrapping up the Republican nomination in early May, Donald TrumpDonald John TrumpTrump pushes back on recent polling data, says internal numbers are 'strongest we've had so far' Illinois state lawmaker apologizes for photos depicting mock assassination of Trump Scaramucci assembling team of former Cabinet members to speak out against Trump MORE continued visiting primary states, like California and New Mexico, that in all likelihood won't be decisive in the general election. More recently, he made a trip to Indiana, the most Republican state in the Midwest, although that was an audition for Gov. Mike PenceMichael (Mike) Richard PenceThe Hill's Morning Report - Trump on defense over economic jitters FEC chair calls on Trump to provide evidence of NH voter fraud Five years after Yazidi genocide, US warns ISIS is rebounding MORE, now Trump's running mate. Presumptive Democratic nominee Hillary ClintonHillary Diane Rodham ClintonTop Sanders adviser: Warren isn't competing for 'same pool of voters' Anti-Trump vets join Steyer group in pressing Democrats to impeach Trump Republicans plot comeback in New Jersey MORE, too, has spent time in non-decisive states, like New Jersey, though that was to critique Trump's business history in Atlantic City. But now that the conventions are upon us, recent history suggests that both candidates will, or at least should, narrow their travel. While Trump is unpredictable enough that his plans may be anyone's guess, we should expect the Clinton campaign to run a textbook race, focusing almost exclusively on the states likely to decide the election. In 2012, the members of both presidential tickets held post-convention visits in just 12 states, with a third of those visits coming in just a single state: Ohio, the historic maker of presidents that I explore in-depth in my new book, ""The Bellwether: Why Ohio Picks the President."" Campaign ads were similarly concentrated. It wasn't always this way, though. Two days before he lost a very close presidential election to John F. Kennedy, then-Vice President Richard Nixon found himself in Anchorage, Alaska. A major part of his campaign had been a promise to visit all 50 states, and he saved Alaska for the end. In Anchorage, he noted the history he had made: ""This is indeed, a historic moment. It is one that will never be duplicated. This is the first time in the history of the United States that a candidate for the presidency of either party has visited all of the 50 states of this country."" Nixon's pledge became a target of easy criticism as he used valuable time at the end of the campaign. ""All through the campaign,"" wrote Theodore White in his definitive ""The Making of the President, 1960,"" ""as the race narrowed and it became obvious that it would be won or lost in the teetering industrial northeastern states, Nixon was cramped by his public pledge — so that on the last weekend of the campaign, as Kennedy barnstormed through populous Illinois, New Jersey, New York and New England, Nixon found himself committed to fly all the way north to Alaska, which offered only three electoral votes."" Even though it seems silly now, though, Nixon's vow made at least some sense in 1960. That year, in what would be an essentially 50-50 split in the national popular vote, 20 of the 50 states were decided by 5 percentage points or less, including big states like California, Illinois, Michigan, New Jersey and Texas. The same thing happened 16 years later in Jimmy Carter's 2-point national win over then-incumbent Gerald Ford. But by 2012, in Barack ObamaBarack Hussein Obama3 real problems Republicans need to address to win in 2020 Obama's high school basketball jersey sells for 0,000 at auction  Dirty little wars and the law: Did Osama bin Laden win? MORE's 4 point victory over GOP nominee Mitt Romney, just four states were decided by less than 5 points. As I note in ""The Bellwether,"" Ohio has the best record of picking presidential winners over the last 30 elections — only two times in that period has it voted for the loser (1944 and 1960). It also, on average, deviates only about 2 points from the national voting, also the best mark amongst the states. But a state like Ohio is arguably more important now than it was a half-century ago because the number of states like it — those that vote close the national average — are dwindling, as the examples from 1960, 1976 and 2012 make clear. In fact, Nixon actually won Ohio in 1960, one of the rare times it voted for the loser. Let's look at this another way, though. In 1960, about 75 percent of the nation's electoral votes were in states that voted less than five points from the national average, one way or the other. So in that election, where the national popular two-party vote was basically tied at 50-50, any state that voted 54-46 one way or the other, or closer, would be included. As the country has become more sorted, partisan and polarized over time, with fewer crossover voters and more ideologically cohesive parties, that number dwindled, so that in 2012, just about 30 percent of the nation's electoral votes were in states that voted within less than 5 points, either way, of the national average. Included in that group are the competitive states that Americans have become accustomed to in recent years, like Colorado and Virginia — which are new to the group of highly competitive presidential states — as well as states that have longer histories reflecting the nation, like Nevada and Ohio, which nearly always vote for the presidential winner, as well as Florida, the biggest state in the Union that has been perennially competitive over the past handful of elections. Teddy White rolled his eyes at Nixon's 50-state ploy in 1960. Nowadays, even a 25-state strategy would elicited the same reaction. Kondik is managing editor of Sabato's Crystal Ball, a nonpartisan newsletter on elections produced by the University of Virginia Center for Politics. He is the author of the new book ""The Bellwether: Why Ohio Picks the President."" View the discussion thread. Contributor's Signup The Hill 1625 K Street, NW Suite 900 Washington DC 20006 | 202-628-8500 tel | 202-628-8503 fax The contents of this site are ©2019 Capitol Hill Publishing Corp., a subsidiary of News Communications, Inc.",0.0
"McConnell on Trump: 'I like what he’s doing’ | TheHill. .@SenateMajLdr on Trump: He's different but I like what he's doing https://t.co/CFWH0cmb0i Senate Majority Leader Mitch McConnellAddison (Mitch) Mitchell McConnellTrump faces crucial decisions on economy, guns Are Democrats turning Trump-like? House Democrat calls for gun control: Cities can ban plastic straws but 'we can't ban assault weapons?' MORE (R-Ky.) says he approves of President TrumpDonald John TrumpTrump pushes back on recent polling data, says internal numbers are 'strongest we've had so far' Illinois state lawmaker apologizes for photos depicting mock assassination of Trump Scaramucci assembling team of former Cabinet members to speak out against Trump MORE’s overall job performance so far. “He’s different,” McConnell said Wednesday on MSNBC’s “Morning Joe."" ""But I like what he’s doing. I like the attack on over-regulation. I like the Cabinet appointments.” McConnell added that Trump represents the “different kind of president” voters wanted in the 2016 presidential election. “There’s no question Donald Trump is a different kind of president,” he said. ""He’s now comparing himself to Andrew Jackson.” “I think it’s a pretty good, a pretty good comparison. That’s how big a change Jackson was from the Virginia and Massachusetts gentlemen who had been president of the United States for the first 40 years.” Trump campaigned as an outsider candidate in 2016, ultimately defeating Hillary ClintonHillary Diane Rodham ClintonTop Sanders adviser: Warren isn't competing for 'same pool of voters' Anti-Trump vets join Steyer group in pressing Democrats to impeach Trump Republicans plot comeback in New Jersey MORE, the more politically experienced Democratic presidential nominee. Trump has made cutting federal regulations an early focus of his administration since his Jan. 20 inauguration. Trump issued an executive order last month stipulating that two regulations must disappear for every one regulation created, although it's not clear how it will be implemented. A trio of liberal groups sued over the order earlier this month, arguing it exceeds his authority under the Constitution and blocks vital health, safety and environmental protections. The February lawsuit from the Natural Resources Defense Council, the Communications Workers of America and Public Citizen now seeks to halt the implementation of Trump’s order. View the discussion thread. The Hill 1625 K Street, NW Suite 900 Washington DC 20006 | 202-628-8500 tel | 202-628-8503 fax The contents of this site are ©2019 Capitol Hill Publishing Corp., a subsidiary of News Communications, Inc.",0.0
"The healing power of kindness                                                        .  (CNN) Science tells us we are more likely to perform a thoughtful deed when someone does one for us. Take for instance the stranger who smiles at you in the elevator. Almost always, you’ll return the gesture    and you’ll be more prone to smile at the next person you see. It’s a ripple effect.  February   marks Random Acts of Kindness Week, an annual occasion to unite humanity through altruism. In honor of the   celebration, CNN reached out to three people who make the world a finer place one generous act at a time.  Pay it forward, Abby Jones’ call to kindness started in first grade, when a classmate approached her while she sat alone crying in a corner.  ”She talked to me and made me feel better because I was bullied a lot.  I always carried that with me.” The gesture prompted the    Denver, Colorado, girl to start ”Abby’s Pay It Forward Project.” Once a year, she provides time and resources to groups around the world. Since the project began, she already raised $1, 000 for tsunami victims, donated towels to an animal shelter and made breakfast for the police. Abby says she takes pride in caring for others because it’s what the world needs    and she doesn’t mind that it gives her a nice ”tingly feeling.” ”Kindness should be so natural for us” Fifteen years ago, a group of students in Duvall, Washington, asked health teacher Peggy McKey Filer if she would advise a new high school club called Random Acts of Kindness. The club has two rules: Never put yourself in danger and never expect anything in return. When students sign up, they agree to participate in good deeds throughout the community. Some mow lawns for neighbors and wash their parents’ cars others simply hand out compliments to their peers.  Since the club started, it’s grown from five members to more than 100. The future of the club, says Peggy, is in the hands of the students. ”The kids are driving the bus. I can’t imagine the school without the club,” she said and added: ”It’s not just poor people who need kindness. If I bought Bill Gates a cup of tea, I bet he’d think that was cool.” Father and son strike a chord with the poor, Paul Avila’s son, Pauly, was born with medical conditions that impaired his ability to see and talk. As a child, only music calmed him when he cried. ”Whenever we played a musical CD he just lit up with a big smile and would sit there for hours listening.”  It was an ”aha!” moment that led him to create Pauly’s Project, which distributes thousands of radios to the homeless in Los Angeles’ Skid Row. ”It’s a way to connect the homeless to society,” said Paul. ”Music makes a huge difference.” Now when he drives through Skid Row, he can hear people playing music and see them dancing. It brings him joy to know he plays a part in that. Kindness is contagious, The Random Acts of Kindness Foundation kicks off with the launch of #RAKWeek2017, an online generator to serve as a rally point for events this year. Companies, organizations, communities and schools are encouraged to participate.  ”We are giving people permission to do the things they always wanted to do in the first place,” says Gary Dixon, the foundation’s president. ”Permission is a very powerful thing.” Random Acts of Kindness Week is observed worldwide.",-1.0
"Geologists find very hot lava flowed on Earth in recent times. A new study shows that some komatiites — cooled lava that flowed on Earth as long as 2.5 billion years ago — may be much younger and hotter than geologists previously thought. The discovery: Geologists recently found evidence of 89 million-year-old komatiites in Costa Rica. ""These are very, very young,"" said Esteban Gazel, author of the study, told Popular Science. ""In geologic terms, 89 million years ago is like it happened a second ago."" Why it's so startling: Most komatiites originated during the Archean age, between 4 billion and 2.5 billion years ago, when Earth's interior was so hot that some lava flows were white instead of red. Since then, Earth's mantle has cooled by about 500 degrees Fahrenheit, but the discovery of these newer komatiites suggest deeper areas of the planet have maintained the hot temperatures of the Archean period. Why it matters: ""What is really fascinating about this study is that we show that the planet is still capable of producing lavas as hot as during the Archean time period,"" Gazel said in a statement. ""Based on our results... we think that mantle plumes are 'tapping' a deep, hot region of the mantle that hasn't cooled very much since the Archean. We think that this region is probably being sustained by heat from the crystallizing core of the planet.""",0.0
"Senior law enforcement officials urge Trump to scrap ’ineffective’ crime plan. Dozens of senior law enforcement officials have urged Donald Trump to abandon his draconian crackdown on crime and to instead revive efforts to reform the criminal justice system. In a report   by David Brown, the former Dallas police chief widely praised for his response to the killing of five officers last year, the officials said Trump should rethink his blunt    plans. “Decades of experience have convinced us of a sobering reality: today’s crime policies, which too often rely only on jail and prison, are simply ineffective in preserving public safety,” they said. The report was published on Friday by Law Enforcement Leaders to Reduce Crime and Incarceration, a coalition of more than 200 current and former senior police officers and prosecutors.  They criticized an executive order on crime fighting signed by Trump on Thursday, saying that the president had encouraged police officers to focus on general lawbreaking rather than to target violent crime. Too much of the justice department’s $5. 5bn yearly funding for local policing is already spent on “antiquated law enforcement tools, such as dragnet enforcement of   offenses” the officials wrote. Warning that Trump’s order threatens to “repeat this mistake” the officials said the president should understand “we cannot fund all crime fighting tactics” and that police and prosecutors should focus their time and money on fighting a recent uptick in violent crime. At the same time, Brown and his   former New Orleans police chief Ronal Serpas, said that Trump should help bolster “community policing” a philosophy that focuses on strengthening relations between officers and residents rather than promoting confrontation. They expressed alarm about reports that the Trump administration intends to close the justice department’s community oriented policing services (Cops) office, which works on improving relations between police and residents and has recently reviewed embattled departments in places such as San Francisco and St Louis. “We urge the president, instead, to request more funding in his next budget to Congress for the Cops Office to continue strengthening and expanding local community policing,” said the report. The officials also asked Trump and his attorney general, Jeff Sessions, to get behind attempts to reduce the US prison population. They noted that Sessions, in his previous job as a conservative senator for Alabama, played a significant role in blocking the passage of bipartisan sentencing reform legislation proposed in 2015. The report suggested that Sessions might view the proposals differently as attorney general given that more than 25% of his justice department’s budget will be spent on funding federal prisons. “The more dollars these prisons require, the less available to allocate to federal law enforcement in our fight to secure public safety,” the report said. More resources should also be devoted to treatment of mental illness and drug addiction, according to the officials, who said the excessive imprisonment of those with such problems leads to the release of people who are “practically destined to commit more crimes and cycle into prison”. ",-0.5
"Virginia city to pay $1m to avert lawsuit in William Chapman police shooting. The city of Portsmouth, Virginia, has agreed to pay the family of William Chapman $1m to avert a civil lawsuit over the unarmed black   ’s fatal shooting by a police officer. Two sources closely familiar with the negotiations, who were not authorized to speak to the media, confirmed the settlement had been agreed by both sides in principle but had not yet been formally signed. Officer Stephen Rankin shot Chapman dead in the parking lot of a Walmart superstore in the city in April last year during a confrontation over an alleged shoplifting. It was Rankin’s second deadly shooting of an unarmed man. Rankin, 36, was convicted of voluntary manslaughter for the shooting last month. He had been charged with murder. A jury recommended a sentence of 2. 5 years in prison. Judge Johnny Morrison will formally sentence Rankin on 12 October. Rankin’s attorneys have said he will appeal against his conviction. Chapman’s mother, Sallie, and her attorney Jon Babineau declined to comment on the agreement. Babineau had been readying a lawsuit against Rankin, the city of Portsmouth and Ed Hargis, the city’s police chief at the time of the shooting. The lawsuit, on behalf of Chapman’s family, was expected to argue Hargis and city authorities should never have allowed Rankin to work as a police officer. Rankin was terminated from his job after being indicted for murder over the Chapman shooting. In an article that first confirmed Rankin as the officer who killed Chapman, the Guardian disclosed in June last year that alarms were raised within the Portsmouth police department about Rankin’s conduct even before his first deadly shooting of an unarmed man. The Guardian published a series of articles about Chapman’s fatal shooting to coincide with the launch of the Counted, an investigation to document every death caused by police in the US. Earl Lewis, a cousin of Chapman who has acted as a family spokesman since the shooting, credited the articles with setting in motion the prosecution of Rankin. “It instantly changed things,” Lewis said following Rankin’s conviction. “Nobody was listening to what we had to say but your article gave Sallie a voice. If it wasn’t for the Guardian, we wouldn’t be here. ” A grand jury previously declined to bring charges against Rankin for fatally shooting Kirill Denyakin, a hotel cook from Kazakhstan, in April 2011. Rankin shot Denyakin 11 times outside an apartment building in Portsmouth after a 911 caller reported that the    was banging loudly on the front door. The officer alleged Denyakin charged at him and reached for his waistband.",-0.5
"George Soros' $18B bet. George Soros has invested $18 billion in Open Society Foundations, according to foundation officials, the Wall Street Journal reports. And Soros, who is one of the world's most successful investors, has done it again. Why it matters: ""Now holding the bulk of Mr. Soros's fortune, Open Society has vaulted to the top ranks of philanthropic organizations, appearing to become the second largest in the U.S. by assets after the Bill and Melinda Gates Foundation, based on 2014 figures from the National Philanthropic Trust."" About: ""Having lived under both communism and a Nazi occupation in Hungary ... Soros hoped to foster 'open societies' in places where authoritarian governments held power."" Abroad: ""Open Society ... operates through a network of more than 40 foundations and offices in countries from Afghanistan to South Africa. It has funded refugee relief, public-health efforts ... Open Society's activism has sometimes angered nationalist governments."" At home: ""In the U.S., where Mr. Soros is a major contributor to liberal and Democratic causes, he is a lightning rod for conservatives. Open Society has supported efforts to overhaul immigration policies and the criminal-justice system ... It has supported activists working on issues raised by ... Black Lives Matter."" Go deeper with the Journal.",0.0
"America is the ‘last man standing’ with positive yields, strategist says. The disconnect between global markets and bond yields is something Mark Grant, chief fixed income strategist at Hilltop Securities, says he hasn't seen in four decades. The dip in global bond yields, though, is herding global investors to the U.S. ""People are going anywhere they can to try and get a return on their capital,"" Grant told CNBC's ""Squawk Box "" on Tuesday. ""That money's going to come to the United States, where it's certainly much safer where we're not in as bad a financial condition."" Money moves in and out of Asia, and Europe, depending on the best opportunity, he said. The U.S. is now getting a ""spillover"" effect"" as other major central banks kick up quantitative easing and go to negative interest rates. ""Clearly the best opportunity now for yield is in the U.S.,"" Grant said. ""You're seeing huge amounts of money coming into the United States and I think that's what's driving these markets."" The S&P 500 closed at an all-time high Monday, and the Dow hit a high for the year. Meanwhile, U.S. bonds hit record lows last week, with the U.S. 10-year Treasury note closed below 1.4 percent for the first time in history. ""The disconnect, is quite frankly, unreal,"" he said. Grant said there's no fundamental or technical analysis, the only rational reason is the world's central banks. ""America is the last man standing with positive yields and it will not be until Treasury yields approach European and Japanese sovereign yields that this migration of money into American securities will end,"" he said. ""Normalcy is just not present and won't be for years, in my opinion."" He pointed to fear in European markets like Italy, with low economic growth and struggling banks. The euro zone, as a result of the United Kingdom's decision to leave the European Union, is also in ""significant"" trouble, Grant said. While the euro won't disappear, he said any further breakup of the EU calls its question into value. ""The U.S. is looking like a safe place for both equity and debt and of course our yields in the United States for Treasurys and corporates are significantly higher than what you can find in Asia and Europe,"" Grant said. It's not just fixed income. The ""barges have sailed off from Asia and Europe"" as they go to negative rates, bringing massive amounts of money to the U.S. both in equities, debt, risk-on and risk-off assets. U.S. stocks have become increasingly appealing, especially those that kick off higher dividend yields than yields in Treasurys. ""They're safer than I'd though,"" Grant said.",0.0
"Romney: Nancy Reagan’s Passing Marks ’Final Goodbye to the Days of Ronald Reagan’ - Breitbart. Former Governor Mitt Romney waved “a final goodbye to the days of Ronald Reagan” in a message marking the passing of former First Lady Nancy Reagan. [Romney, who   the public spotlight this week to attack Republican presidential frontrunner Donald Trump, said Reagan possessed “charm, grace, and a passion for America. ”  Romney posted on his Facebook page: With the passing of Nancy Reagan, we say a final goodbye to the days of Ronald Reagan. With charm, grace, and a passion for America, this couple reminded us of the greatness and the endurance of the American experiment. Some underestimate the influence of a First Lady but from Martha and Abigail through Nancy and beyond, these women have shaped policy, strengthened resolve, and drawn on our better angels. God and Ronnie have finally welcomed a choice soul home. According to the AP, the    “former first lady died Sunday at her home in the   section of Los Angeles of congestive heart failure, assistant Allison Borio told The Associated Press. ”",1.0
"Wendy Sherman leaving state department. Washington (CNN) A top State Department official    Wendy Sherman    will depart following the completion of the Iran nuclear talks, a source confirms to CNN. Sherman has been the lead U. S. negotiator with Iran as the Obama administration has pursued a nuclear agreement. ”Wendy has been an absolutely critical member of my team, most notably in her work spearheading the nuclear negotiations with Iran, but on nearly every important issue that has crossed my desk,” said Secretary of State John Kerry in a statement provided to CNN.  RELATED: Senate overwhelmingly passes Iran nuclear bill, Sherman, the under secretary for political affairs, is the   State Department official. A key member of Kerry’s team, she departed for Vienna, Austria, Wednesday along with the negotiating team to continue the European   P5+1 talks, according to a State Department release.  On Saturday, Sherman is scheduled to join Kerry in Geneva, Switzerland, for further meetings with Iranian officials. ”Wendy’s tenacity and skill, and her close relations and collaboration with her P5+1 and EU counterparts, were instrumental in enabling us to reach the interim agreement that halted the progress of Iran’s nuclear program for the first time in almost a decade and made our nation, our partners and allies and our world, safer,” Kerry said.  Sherman, a former social worker, also served as the director for EMILY’s List, a political fundraising group aimed at getting   Democratic women elected. She first served in the State Department under the Clinton administration. She was appointed to her current position in 2011 by   of State Hillary Clinton. Sherman’s departure was first reported by The New York Times.",-1.0
" Family Survives Two Nights Lost In The Woods On Halloween Candy And Rain Water.  A Washington family found safe on Thursday said they survived two nights lost in the woods by eating the Halloween candy their toddler found in their stranded van. Jason and Melissa McAlister and their two younger children, who are 8 months old and 2 years old, were reported missing after the couple failed to pick up their two older children, who are 5 and 7 years old, after school Tuesday. “Everybody is good. God’s great. We’re happy to be alive,” Jason McAlister, 33, said at a news conference Thursday. The family got stuck in the woods while they were sightseeing in Mason County, a rugged area southwest of Seattle, and the road gave way as they tried to drive around a fallen tree. “This one was a trooper,” he said of his    daughter. “She was rooting around in the van, finding all kinds of Halloween candy. ” The family attempted to walk out of the woods the first day around 1 p. m. but ended up having to sleep in a   shelter he built along the side of the road to stay out of the wind as temperatures dropped into the 30s. “It actually kept us warm, considering I didn’t have a fire going,” he said. The following day, they returned to the van and attempted to dry their clothes with the heater. They listened to the radio and were encouraged to learn search parties were looking for them. The family slept inside the van that night for warmth. The next day they began walking out again, tearing large pieces of paper and leaving them on the ground in hopes that rescue teams flying over head would spot them. Later that day, they were finally discovered by hunters who knew about the missing family because of the media attention and helped drive them to meet medics. Steve Shumate, chief criminal sheriff’s deputy in Grays Harbor County, told the Associated Press it was an immense relief to find the family. BuzzFeed News has reached out to Grays Harbor County Sheriff’s Office for more information. “They did an excellent job keeping their cool and staying dry and warm,” Schumate told AP, adding that he hoped they had learned their lesson and planned to get a cell phone. For his part, McAlister told reporters he probably won’t get a cell phone since there’s no reception where he lives. Next time, though, he would drive the truck when taking his family on an adventure.  ",-1.0
"Nunes ethics investigation triggered by internal concerns. Shortly after Devin Nunes stepped aside from the Intel Committee's Russia probe, the House Ethics Committee announced that it would be investigating allegations that he ""may have made unauthorized disclosures of classified information."" What this means: The Ethics Committee's internal concerns were serious enough that the truly bipartisan committee — it sits an equal number of Republicans and Democrats — determined that an investigation was warranted. What the concerns might be: The Daily Beast's Nunes whisperer Tim Mak has a roundup: James Comey said during a House Intel hearing last month, ""All FISA applications reviewed by the court and collection by us pursuant to our FISA authority is classified."" So all of the ""incidental collection"" involving the Trump team that Nunes made the centerpiece of his impromptu March 22 press conference at the White House is still classified, even if it has been publicly reported. And don't forget: None of this squares with Nunes' own statement announcing his recusal, which blamed the decision on ""several leftwing activist groups"" that he alleged ""filed accusations against [him] with the Office of Congressional Ethics.""",0.0
"Tristan O’Tierney, who helped develop Square’s original payment app, has passed away – TechCrunch. Tristan O’Tierney, a co-founder of the payments company Square, has passed away at age 35. According to the San Francisco Chronicle, O’Tierney died last weekend in Florida of addiction-related causes after a hospital was unable to revive him. In the Chron’s piece, it reports that Square co-founders Jack Dorsey and Jim McKelvey hired O’Tierney to develop Square’s original mobile payment app in early 2009, and that O’Tierney is generally credited as a co-founder. He left the company in 2013, eight years after coming to the Bay Area, where he also worked as a software engineer at Yahoo for nearly two years and worked briefly at Apple, VMware and Tapulous. In recent years, O’Tierney had been working as a freelance photographer in Los Angeles, according to his LinkedIn profile. (You can check out some of his work here.) He was also the director of Mobile at a short-lived San Francisco-based company, Voteraide, that aimed to empower voters by enabling them to interact with candidates and elected officials as verified voters. O’Tierney was reportedly in Florida as part of a months-long rehabilitation program. Dom Sagolla, a former colleague and roommate of O’Tierney, tells the Chron it was he who introduced O’Tierney to Dorsey 11 years ago. He says O’Tierney had helped to develop the official iPhone app for Barack Obama’s 2008 presidential campaign and that O’Tierney and Dorsey met at an iPhone-app development event that he organized. “I will really miss him and want his memory and legacy to last,” said Sagolla. O’Tierney clearly had varied interests. Though he studied computer science at the Rochester Institute of Technology, he also later obtained a Master of Fine Arts degree from the San Francisco Art Institute. On Instagram, his descriptor reads: “Square co-founder turned traveling photographer. Searching for the meaning of life and got lost along the way.” Pictured above: a landscape photo of Death Valley by O’Tierney.",0.0
